index,0,1,2,3,4,5,6,7,8
-11-1011-100,,,,4.096,,,,0.0,-3.42
-1010-101-10,,-0.361,,-1.9,,-1.3952000000000002,,,-1.9
1-110-10000,,,,0.034295,,0.0,0.0,0.0,0.0
1-11-1-10010,,,,,,0.0,0.0,,0.1805
1-11-1-1101-1,,,,,,,1.71,,
0-11-10010-1,0.6937600000000002,,,,7.917406705156096,-0.25600000000000006,,0.0,
0-100-10101,0.25600000000000006,,0.6497999999999999,0.361,,0.0,,0.0,
0-1-10-11101,1.9,,,0.0,,,,0.0,
001-1-10-101,0.0,-1.9,,,,7.216451584,,-1.6,
-1000-11001,,-1.6,0.15062364,0.0,,,0.0,-1.8231792,
-1000-111-11,,0.0,0.5054,0.24960000000000004,,,,,
-11-10-111-11,,,,2.318,,,,,
-11011-1-10-1,,,-1.6,,,,,7.838684971008,
-11-100001-1,,,,0.0,6.08704,0.0,0.0,,
0-100-11010,0.0,,0.0,0.06859,,,0.0,,0.0
0-10-1-11110,0.0,,0.0,,,,,,0.361
0-11-1-1111-1,3.42,,,,,,,,
0010-100-10,-0.361,0.04096000000000002,,0.0,,0.05286015999999982,0.17971808,,0.0
1010-10-1-10,,0.0,,-1.9,,0.0,,,1.6547024142335998
010-1-1110-1,3.42,,0.0,,,,,0.0,
-10011-10-10,,0.6233843821445121,4.995753014624125,,,,-1.25008,,-0.361
-1-1111-10-10,,,,,,,7.917406705156096,,0.95
010-1-11000,0.0,,0.0,,,,0.361,-0.361,0.6806343802879999
011-1-110-10,0.0,,,,,,0.0,,-1.9
0100-110-10,1.9566951424000003,,0.0,0.0,,,0.0,,0.0
-1110-110-10,,,,0.0,,,0.9386,,5.5014400000000006
-1111-11-1-10,,,,,,,,,6.08704
00001-100-1,-2.154090769928273,0.044158586367999964,5.422127395489944,-1.7884047069547067,,,0.42130193751211414,0.07683412027771241,
100-1100-10,,0.0,0.0,,,0.0,0.0,,-0.361
101-1100-1-1,,0.0,,,,-1.9,3.42,,
1-1-10001-10,,,,7.961564971008,1.6998768000000002,-1.7556000000000005,,,0.361
1-1-101-11-10,,,,7.385282805760001,,,,,4.096
00-10100-11,0.677236,0.0,,0.0,,0.0,0.0,,
-11-10100-11,,,,0.1805,,0.0,0.0,,
-11-1-1101-11,,,,,,1.56,,,
0-1-1-1110-11,1.9,,,,,,-3.42,,
-1001-10001,,0.0,0.0,,,0.06859,0.0,0.034295,
-1011-100-11,,0.0,,,,0.0,0.5848200000000001,,
-1111-10-1-11,,,,,,4.004946297841242,,,
-10-1010-110,,7.90616448,,0.0,,-2.5272,,,0.0
0-100-10110,0.06859,,0.0,0.0,,0.0,,,0.0
-1-110-10110,,,,0.0,,1.1696400000000002,,,0.0
-1-111-1-1110,,,,,,,,,5.6088000000000005
01-10-10000,-0.2622304,,,-1.6215098239999999,,-0.06859,-0.280008928,-0.361,-0.173513928
-11-10-10010,,,,-1.9,,-1.9,-1.9,,0.0
0000-1-1011,0.6240258718557024,0.0836798,0.0,0.0,,,0.908276,,
0001-1-1-111,0.0,2.2804467200000005,0.0,,,,,,
0-111-1-1-111,4.057582485504001,,,,,,,,
0-100-11000,-1.9,,-1.8111073600000005,-0.6497999999999999,,,0.6652755968,-0.1637711424,-3.1048
0-1-11-11000,0.0,,,,,,-1.9,-1.9,0.0
0000-111-10,0.0,0.0,0.0,0.0,,,,,0.9569282944
0000-10-110,-0.361,-1.9,-0.123462,-0.361,,0.04088912895999991,,,-0.361
-1000-10101,,0.0,-1.159,0.0,,0.0,,0.0,
000010-10-1,-0.8754091883575525,0.5190937600000002,-3.42,-0.18939013957338124,,-3.38049216,,2.9550940704267052,
01000-101-1,0.0,,7.36616448,0.0,0.0,,-1.9,,
0-10100-100,-0.361,,0.0038762736,,4.650140495216194,-0.6497999999999999,,-0.1124876,-0.8021755008
0-1-1100-101,-0.361,,,,0.0,0.0,,-0.6497999999999999,
1-1-110-1-101,,,,,1.9,,,-1.9,
0-1010-11-10,0.0,,0.0,,2.6933260800000003,,,,-1.9
0-10-1011-10,0.0,,-0.361,,0.0,,,,0.0
0-11-1011-1-1,-1.9,,,,0.0,,,,
0-110-10001,0.0,,,0.0,,0.0,-1.9,5.0688,
01000-100-1,-1.9,,-0.1006468,-0.25600000000000006,-2.40084,,0.03831771136000009,-0.306128,
0110-1-100-1,1.9,,,-1.9,,,0.0,-1.9,
10-1010-100,,-1.9,,-0.6497999999999999,,0.0,,0.0,2.77603881501392
10-1011-10-1,,-3.42,,0.9386,,,,6.08704,
11-1-111-10-1,,,,,,,,8.433748465156096,
0100-100-10,0.0722,,-0.361,-0.35739,,-0.29405616,0.46783627340800005,,0.0
0110-10-1-10,5.3088,,,0.0,,-2.1698,,,1.065672
11-1-101-100,,,,,3.42,,,0.361,1.7916814507787813
11-1-101-1-11,,,,,5.3088,,,,
-110000-100,,,-0.361,-0.2762337343999999,-1.954872,-0.361,,-1.9,-0.13474400000000003
-111000-1-10,,,,0.0,0.0,-1.9,,,0.6497999999999999
0011-11-10-1,0.0,0.8808400000000001,,,,,,5.6088000000000005,
10-10-10000,,0.0,,-1.361355776,,0.089167,4.206005182769243,-0.361,-0.7089843200000001
10-10-1010-1,,-2.353664,,8.00864592530608,,1.8943703126016003,,0.0,
11-10-101-1-1,,,,5.0688,,0.0,,,
-101000-110,,2.2144063952754727,,8.000000000000592,1.97353878221226,3.968477727663012,,,4.004801557364736
-1010-11-110,,0.0,,1.9,,,,,1.9
-11100-100-1,,,,-1.9,0.0,,-0.361,1.40068,
0010-1-1010,0.0,0.0,,7.924931584,,,0.0,,0.0
0-1011-10-10,0.0,,0.0,,,,0.0,,3.1838435395638394
01010-100-1,0.6797119999999998,,0.0,,0.0,,0.0,0.06859,
01011-10-1-1,1.138208,,0.0,,,,0.0,,
-11011-11-1-1,,,5.3088,,,,,,
1-1-1000000,,,,-0.0775427999999999,-0.306128,0.1111158,0.0,0.0,-0.208675328
1-1-110000-1,,,,,-0.664288,0.0,0.0,-1.9,
1-1-1110-10-1,,,,,,7.894833911826481,,-3.12,
010-10000-1,0.0,,0.0,,-0.20112800000000008,0.2780364800000001,-0.1173683199999999,-0.018856000000000026,
010-110-10-1,-1.6112000000000002,,0.0,,,-1.6,,0.0,
110-11-1-10-1,,,0.0,,,,,3.12,
10-1000-101,,-0.361,,0.9786163200000001,0.0,0.0,,-0.361,
1-1-1100-101,,,,,0.0,0.0,,-1.9,
1000-1000-1,,5.788890353757019,-0.12222986772479996,-0.6278512,,0.01949910399999996,0.34967231102976015,0.5108877493530625,
1001-10-10-1,,-1.9,0.0,,,0.0,,1.31812416,
1-101-10-11-1,,,3.234816,,,0.0,,,
0-10100000,1.5763206972948878,,0.0,,0.0,0.0,-0.03793027,0.7652869658880002,0.0
0-10100-101,1.360299293253774,,0.0,,0.0,0.13145978414592,,-0.361,
1-10100-1-11,,,-3.42,,3.12,0.0,,,
0100000-1-1,1.2135376,,0.0,-0.361,0.0,0.0,-0.178334,,
0101-100-1-1,0.0,,-1.881,,,-1.9,-1.9,,
-10-1101-110,,5.84704,,,1.6,,,,-1.9
-10100010-1,,0.0,,0.0,5.3088,0.0,,0.361,
1010-10-10-1,,6.799380480000001,,-1.9,,-1.159,,0.0,
-100-100001,,-0.361,0.0,,0.333512016,0.0137179999999999,0.5632937918517269,-1.9,
-11-1-1-11001,,,,,,,2.318,-1.9,
-1-10100-111,,,0.0,,5.108998239388858,3.2306301360919063,,,
-1-111-10-111,,,,,,4.019183794340952,,,
000001-1-10,0.0,-0.178334,2.678339043328,0.0,-1.289427856,,,,0.0
0010-11-1-10,0.0,1.4676736000000001,,0.0,,,,,0.0
011-1-11-1-10,5.0688,,,,,,,,1.9
10010-1-100,,-0.1653379999999999,0.0,,0.0,,,0.20247768,4.24691717684296
1-1010-1-101,,,0.0,,0.0,,,-1.9,
001000-10-1,-0.361,0.4732730163200001,,-0.361,-0.415872,-0.22021,,-0.37636416,
011-100-10-1,1.9,,,,-3.42,-1.9,,-1.159,
0-101-1101-1,0.0,,0.361,,,,0.0,,
1-1-11-1101-1,,,,,,,3.42,,
001000-1-10,-1.9,-1.3516862048,,-0.306128,0.0,-0.3753123199999999,,,0.49195008
-101001-1-10,,0.361,,-0.361,0.0,,,,6.9677056
1000-1-1000,,1.1926499430732922,-2.6120705280000003,4.1274739878473925,,,0.7008400000000001,-1.6,-0.5046976000000001
1000-1-10-11,,-1.9,-1.6,-0.361,,,-1.9,,
1001-1-1-1-11,,-4.636,-4.636,,,,,,
0-1010001-1,0.0,,0.0,,0.0,0.0,0.034295,,
0-10110-11-1,-1.2990649600000002,,-0.4820127914476919,,,1.43990358016,,,
-1-11110-11-1,,,,,,4.050325908849951,,,
-11000-1000,,,-0.06859,0.0,0.0,,0.18064436985856,-0.06859,-0.2666201600000001
-11100-11-1-1,,,,-3.42,1.9,,,,
00000-1001,0.0,0.097096004,0.03388346,0.7591027740103411,0.00651605,,0.0,-0.214169551616,
00010-10-11,0.0,1.55102928,0.0,,0.0,,0.0,,
0-1010-11-11,0.0,,0.0,,4.636,,,,
10-1001-10-1,,0.0,,-1.9,0.0,,,0.0,
0-10010-101,1.7911818854400001,,0.0,-2.41984,,-1.872564,,0.0,
0-1011-1-101,3.539047158784588,,0.0,,,,,-1.52456,
0-1111-1-1-11,3.68308224,,,,,,,,
0000-11-100,0.12900127999999994,-0.361,0.0,0.0,,,,0.0,-1.9
01001-100-1,-0.0932246399999999,,0.0,0.0,,,3.6026485833728,-0.361,
01101-10-1-1,-1.9,,,-1.6,,,0.0,,
1-1-1-110000,,,,,,0.4401152000000001,2.185889547190272,0.93138,7.999975638906214
1-1-1-110-110,,,,,,0.0,,,7.4714652672
-11100000-1,,,,0.0,0.0,-0.361,0.0,0.0,
-11101-100-1,,,,-1.9,,,-0.0178287488000001,-1.195328,
-101100-1-10,,0.0,,,0.0,-1.9,,,1.9468480000000001
-1-11100-1-11,,,,,0.0,5.3088,,,
00-10-10100,0.0,-0.361,,-0.1588399999999999,,-0.361,,3.264088734674452,-0.4122619999999999
-10-10-11100,,-1.4556,,-1.9,,,,-0.361,0.0
10-1-100010,,0.0,,,0.0,0.0,0.361,,0.0
11-1-100-110,,,,,3.42,0.0,,,0.0
000-10001-1,-0.361,-0.361,-0.013718,,2.508400771661825,0.0,0.09429811200000003,,
-111-10-101-1,,,,,0.0,,-1.9,,
0-1-100111-1,1.9,,,0.0,0.0,,,,
-10001000-1,,0.0644312799999999,0.8581376000000001,1.6867778777221787,,5.398042320208641,1.5544505640128925,-0.6059024,
-100-11010-1,,2.3857961233612803,1.6,,,-0.5054,,5.999023297402433,
-100-1111-1-1,,3.91692191072256,1.6,,,,,,
0010100-1-1,0.0,0.0,,-1.6112000000000002,,-1.4087979008,0.0,,
1-100000-10,,,-0.0919077119999999,-0.0185109248000001,1.7010415139063062,-1.3651008000000002,-0.7846542450368514,,0.0
1-100010-1-1,,,0.0,0.361,0.0,,0.0,,
1-1-11010-1-1,,,,,0.0,,1.9,,
0011-101-1-1,6.08704,1.9,,,,0.0,,,
000-1001-10,0.116603,0.0,0.0,,0.6134111999999999,0.0,,,0.0
0-10-1101-10,0.1805,,6.622105599999999,,,0.0,,,0.0
1-1-1-1101-10,,,,,,4.273582485504,,,3.42
-10000-1001,,0.0,0.0,-0.4532716,-0.265738696192,,-0.361,0.4992000000000001,
-10-110-1001,,0.0,,,0.0,,-0.4992000000000001,-1.881,
101-100-11-1,,0.6564036205649879,,,-1.9,0.0,,,
-100-110000,,-2.992,2.218952523776,,,-0.024509866311679895,4.728920994442591,1.0088398769356803,1.5668419952899564
00-101010-1,0.361,0.0,,0.1234619999999999,,3.42,,-0.361,
00-11101-1-1,0.0,-1.9,,,,1.9,,,
1000-10000,,0.0,0.0,0.203883985824,,0.0576155999999999,0.0,0.6281279926560359,0.06859
100-1-10010,,0.0,0.0,,,1.9,0.0,,0.0
110-1-11-1-10,,,2.8800000000000003,,,,,,-1.9
-1000-11010,,0.0,0.0,0.06859,,,0.0,,0.0
-101-1-11010,,0.361,,,,,0.0,,0.0
-1-11-1-11110,,,,,,,,,1.9
1000-100-10,,4.714022066175704,0.16789491455999994,-0.003180799999999928,,-0.361,1.5858054400000001,,0.0
1010-1-10-10,,0.0,,-1.08016,,,0.0,,0.0
1011-1-10-1-1,,3.42,,,,,4.636,,
1000100-1-1,,0.0,0.0,0.83864632,,0.0,3.42,,
100-1110-1-1,,0.0,1.203936896,,,,0.0,,
10-1-1111-1-1,,2.6544,,,,,,,
-10-10101-10,,0.0,,0.0,,0.0,,,-0.361
-10-101-11-11,,3.9735701456499504,,-1.9,,,,,
0-1110-10-11,0.8925600000000001,,,,0.0,,0.0,,
-1-1111-10-11,,,,,,,2.6544,,
01000-10-10,0.42390409216,,0.0,0.0,-0.3116152,,-0.0683785983999999,,0.0
010-10-11-10,0.0,,0.0,,0.3248999999999999,,,,0.0
-110-11-11-10,,,0.0,,,,,,2.7507200000000003
-11-111000-1,,,,,,1.9,0.0,0.0,
10000-1-100,,0.0,-0.2677176,0.0,0.20210774814275798,,,-0.306128,-0.1893084
11-1-10-1-101,,,,,5.3088,,,-3.42,
00-10001-10,4.240371331230265,0.0,,0.0617309999999999,0.0,0.0,,,0.06859
0-11010-100,2.1564752611230222,,,-0.129616328,,0.0,,0.361,0.0
-11-1010-101,,,,1.9,,0.0,,3.853436870656,
-11-1011-1-11,,,,7.838684971008,,,,,
1-1-1-100100,,,,,2.0893711267528703,0.1805,,0.0,0.0
0-11000-11-1,0.8851720000000001,,,0.0,0.0,0.0,,,
100-111-10-1,,1.5021712512,5.163435129188487,,,,,3.42,
10-1-111-11-1,,4.013005692243714,,,,,,,
000-1-1011-1,-1.07958,-1.9,-1.9,,,0.12800000000000003,,,
1001-10-11-1,,0.6339945267200001,8.000652119535491,,,1.354472,,,
1101-1-1-11-1,,,7.60616448,,,,,,
100-10-101-1,,-1.9,0.0,,0.0,,-1.9,,
00-101-1000,0.5752373416737899,0.8629191108554195,,-2.146724962537472,,,-4.03809216,1.5349388946773328,4.733844364960803
00-1-11-1010,0.0,0.0,,,,,0.0,,2.30319673344
00-1-11-1-111,7.966169786431936,1.6,,,,,,,
0-1-111010-1,1.9,,,,,0.0,,0.0,
-1-11000100,,,,0.06859,0.0,-0.361,,0.0,0.0
-1-1100-1110,,,,-1.9,0.0,,,,0.0
0-1011-1-11-1,-4.336,,3.3878528,,,,,,
-10001-1000,,4.149296110665587,0.71602692288,1.6905088754392894,,,1.1033873300224002,0.8451655489054308,1.3252052641572023
-1-1001-1001,,,-0.0391999999999999,-1.64008,,,-1.6112000000000002,-1.8888,
-1-1001-1-111,,,-4.8768,-5.0688,,,,,
1-11000-100,,,,-0.361,0.0,0.0,,0.361,2.896135107708587
1-11100-10-1,,,,,0.44042,0.0,,6.709632000000001,
-11000-1-110,,,0.0,0.0,3.42,,,,-0.361
-11-100-1-111,,,,-1.9,0.0,,,,
00-101100-1,0.0,0.0,,0.22973057920000003,,,0.0,-0.361,
10-10110-1-1,,-1.9,,0.0,,,0.0,,
0-1-100-1110,-1.9,,,0.0,-1.9,,,,1.6
10-10-110-10,,0.1805,,-2.41984,,,0.0,,0.0
-11-101010-1,,,,0.0,,0.0,,0.6497999999999999,
010-100-100,0.6126592000000001,,-0.6315903999999999,,0.0,-0.361,,-1.423832,0.0
011-10-1-100,3.42,,,,0.0,,,0.0,0.0
0-110100-10,-0.361,,,-0.25600000000000006,,0.0,0.0,,0.6656000000000001
-1-111100-10,,,,,,0.0,-1.9,,0.0
000-11-1000,0.7052455668736,2.065733741310219,1.9318308156211204,,,,2.6457859491112847,1.4802676920747497,5.540341043231262
00-1-11-1001,8.000001208929358,2.2309011152195892,,,,,2.562892549852785,2.2007081472,
-111010-1-10,,,,9.232598772124875,,2.6227152512,,,1.9
1-10001-1-10,,,-1.9,0.0,0.0,,,,0.0
01-110-1-110,0.0,,,,3.42,,,,0.0
011-1-10-100,6.387040000000001,,,,,0.0,,0.0,-1.9
0010-10-110,0.42281815410029333,0.1286748399999999,,0.0,,0.0,,,0.0836798
0-111-10-110,0.0,,,,,0.0,,,2.523162085376
1-111-10-11-1,,,,,,3.9699726336000003,,,
00011-10-1-1,-1.9,-1.6,0.0,,,,-1.6112000000000002,,
10000-1-110,,0.034295,0.1673596,0.361,4.190073253038077,,,,0.46745168
1001-1-1-110,,0.7132320320000001,5.84704,,,,,,1.301044
000-10-111-1,-1.9,0.9739264000000001,-1.9,,-0.40498688000000005,,,,
-10-110011-1,,3.42,,,0.0,0.0,,,
00000-1-101,-0.06859,-0.2347944,-0.361,0.0,3.236824899929708,,,0.0,
010-10-1-101,0.0,,-1.9,,0.0,,,-1.6112000000000002,
01-1-10-1-111,0.0,,,,4.336,,,,
00-1101-100,-1.14912,2.38256978264064,,,0.0,,,-0.1634608,0.0
0-1-10-10101,-1.9,,,-1.9,,0.0,,3.42,
0001-1010-1,0.0,0.0,0.0,,,0.0,,2.892574976,
0101-101-1-1,3.42,,0.0,,,0.0,,,
0-11000-100,-0.25600000000000006,,,-0.1488077811200001,0.13624576000000002,-0.06859,,-0.1830830272,0.0
0-1100-1-110,0.0,,,0.5848200000000001,0.0,,,,0.0
-1-1110-1-110,,,,,0.0,,,,1.71
001010-1-10,0.0,0.0,,0.8650738304,,-0.361,,,5.3088
10101-1-1-10,,0.6937600000000002,,-1.9,,,,,0.0
1-11-101-11-1,,,,,4.102522628531174,,,,
10-100-1100,,0.0,,0.0,-0.361,,,0.0,7.961564971008
-101010-10-1,,-0.5071871999999997,,-1.64008,,-1.8888,,0.17200000000000004,
-1-11010-11-1,,,,3.91692191072256,,-5.3088,,,
-11010-1-101,,,1.0735411200000002,,4.334152033717747,,,0.0,
-1111-1-1-101,,,,,,,,4.011922787024228,
-10010000-1,,0.0,0.0,,1.5675635933265202,0.0,-0.06859,0.0,
-100110-10-1,,0.0,0.8808400000000001,,,8.00181318195475,,0.424704,
010-1-10001,0.0,,0.361,,,7.924931584,0.0722,0.178334,
110-1-10-101,,,0.0,,,7.17416448,,-0.3064623999999998,
-1-10110-100,,,0.0,,,8.000541885940564,,-0.33543964159999984,-0.33284147200000025
10-100-1010,,-0.361,,0.0,1.564664064,,0.0,,0.0
10-11-1-1010,,0.361,,,,,3.42,,0.0
1-1-11-1-1011,,,,,,,4.336,,
01-101-1-100,-0.0722,,,0.0,,,,0.0,1.5517856073159804
11-1-11-1-100,,,,,,,,3.42,1.9
110-110-10-1,,,-1.9,,,-1.9,,5.5014400000000006,
01-1-100000,-0.04096000000000002,,,,0.0,0.0,0.0,0.0,-0.361
00010-1000,0.017101180070799613,-0.06859,-0.06859,,0.43146488392900134,,0.0117288899999999,0.2107349063551999,0.04096000000000002
0001-1-1100,0.0,0.0,0.5448000000000001,,,,,0.0,0.0
00-11-1-1110,0.0,0.0,,,,,,,1.9
-10110-1-100,,-0.361,,,0.0,,,0.0,1.39121728
-1111-1-1-100,,,,,,,,-1.9,0.95
-1001-10-101,,0.0,0.96026,,,-1.6112000000000002,,-3.42,
-1011-10-1-11,,1.71,,,,4.636,,,
10000-10-11,,-1.6112000000000002,-0.361,0.0,0.0,,0.1234619999999999,,
1-1000-11-11,,,0.0,0.0,3.42,,,,
0001-10-110,0.0,1.382723742998528,0.0,,,0.13551408608,,,0.0
0-111-11-11-1,7.8709479768064,,,,,,,,
-1001000-10,,0.0,-0.361,,1.059934144,-0.306128,0.0,,0.320064626688
-1011000-1-1,,0.0,,,-1.9,-1.9,0.0,,
01-1-101-100,0.0,,,,0.0,,,-3.42,-1.9
-11-1100000,,,,,0.0,0.0,1.4459704213503999,0.0,0.0
-11-1101-100,,,,,6.08704,,,-0.7588287488000001,0.0
-110-10-1001,,,0.0,,0.1805,,-1.9,0.0,
0000-1110-1,0.0,0.0,0.0,0.0,,,,2.140601792,
1000-111-1-1,,5.6088000000000005,0.0,0.3248999999999999,,,,,
-1100000-10,,,-0.361,-0.096026,-0.21340160000000002,-0.0192052,-0.06859,,-0.06859
-11001-1-1-11,,,-3.42,3.919342485504,,,,,
000-111-100,0.0,0.0,2.552183478074737,,,,,0.0,0.285412537728
00-1-111-101,1.6,0.0,,,,,,-0.4837248,
-110000-11-1,,,0.0,-0.361,0.0,-1.9,,,
-11-1100-11-1,,,,,0.0,-1.9,,,
-100000010,,-0.06859,0.0,0.30367759160832,0.0,-0.1778488159999999,3.2787294099549094,,0.0
-1-10010010,,,0.0,0.361,,0.5054707902591874,0.0,,0.0
-1-1001-1011,,,1.9,-1.9,,,0.0,,
101-1-100-10,,0.0,,,,-0.7474624000000001,0.9386,,0.0
101-1-101-1-1,,7.3731612671999995,,,,0.0,,,
-1001-1-1011,,0.0,0.0,,,,3.284346693977381,,
-1101-1-1-111,,,8.077646299802334,,,,,,
01-1000-1-11,0.0,,,-0.361,0.0,-0.361,,,
-11-1100-1-11,,,,,2.8044,-1.9,,,
01-1100-1-11,0.6659150400000001,,,,7.492931584,3.3718392934400003,,,
10-1-100000,,-0.361,,,-0.2622304,0.1111158,1.1916516505480816,-0.5710916032,0.0
10-1-1-10010,,0.0,,,,0.0,0.4138504,,0.0
1-1-1-1-10110,,,,,,3.1935200000000004,,,0.0
100001-10-1,,1.5915832232505536,2.413543402133596,3.540062248281952,4.629528982295955,,,7.606580995686401,
1100-11-10-1,,,8.000521695628393,0.361,,,,5.84704,
110-1-11-11-1,,,7.02056448,,,,,,
-101000-100,,-0.1214404,,0.802080262144,-2.70252808,-1.38016,,-1.872564,-1.8184026
-1-11000-110,,,,0.70034,0.0,0.0,,,-0.10108
-1-1100-1-111,,,,2.168,-1.9,,,,
0-1000-1001,0.80196017152,,0.0,0.0,0.0,,0.0,0.0,
1-1000-1-101,,,0.0,0.0,1.9,,,-0.70756,
1-10-10-1-111,,,-1.9,,5.3088,,,,
1000-100-11,,0.0,0.06859,0.06859,,1.64649476923392,0.0,,
10-10-101-11,,0.0,,0.0,,0.361,,,
11-10-1-11-11,,,,3.12,,,,,
1101-10-10-1,,,1.9,,,2.358157568,,8.002254885469926,
10000-10-10,,0.388603504,0.230572144,0.0,3.101982013361434,,0.0137179999999999,,0.38026296
100-10-11-10,,0.0,0.0,,1.3318300800000002,,,,-0.361
1-10-10-11-11,,,-1.9,,1.9,,,,
10-1000-110,,0.40670025572024326,,0.0,7.684931584,0.0,,,0.0
1001-1-100-1,,-1.9,0.3248999999999999,,,,6.3222784,-1.9,
000010-1-11,-0.044764,-0.6497999999999999,-0.361,0.9344694943744,,0.0,,,
00-1011-1-11,-1.9,-2.8800000000000003,,-0.3414136831999999,,,,,
-101-1-101-11,,-4.636,,,,5.0688,,,
0011-1-1000,0.0,0.0,,,,,1.4680607462703108,-0.361,0.0
1011-1-10-10,,1.9,,,,,0.0,,-1.9
0-1-10010-11,-0.0722,,,0.0,0.0,,0.0,,
1-1-1001-1-11,,,,-3.42,7.207705600000001,,,,
-1-110000-11,,,,-1.9,0.0,1.6,-1.9,,
100-100-101,,-0.361,1.2857600000000002,,-0.0582278559999999,-0.2232880000000001,,-3.42,
1-10-101-101,,,0.0,,0.0,,,-1.9,
-111000-10-1,,,,-1.6,0.0,-1.9,,-1.6112000000000002,
-11100-1-11-1,,,,0.0,4.636,,,,
01001-1-100,-1.6,,-0.0940044,0.8808400000000001,,,,1.8381709901824002,0.0
01-111-1-100,0.7511688000000001,,,,,,,0.0,0.0
-11-111-1-101,,,,,,,,3.58708224,
0-11-1-10100,-1.9,,,,,0.0,,0.0,-1.6112000000000002
-1-11-1-10101,,,,,,1.9,,1.9,
100-1-11000,,0.0,0.0,,,,0.1556851488,0.0,0.0
1-10-1-11-111,,,7.207705600000001,,,,,,
110-1-10-100,,,0.0,,,0.8864000000000002,,-1.9,0.0
00-1-111-110,0.0,1.36320064,,,,,,,-1.64008
100000-1-10,,-2.1888,-2.02204992,-0.11100160000000003,-0.361,0.0,,,3.0718102737610984
1-101-10-110,,,4.636,,,0.0,,,0.0
1100-1-100-1,,,7.815062144208077,0.9739264000000001,,,-1.9,0.0,
001-1000-11,-1.9,0.0,,,0.0,0.0,0.0,,
0-100-10001,-1.468633088,,-0.901591761944576,-1.086249631744,,-1.345281462272,-1.5446924000000002,-0.289837056,
0-1-10-10011,-1.9,,,-1.9,,0.0,6.709632000000001,,
001100-1-10,0.8808400000000001,0.0,,,0.0,0.25600000000000006,,,7.7479452672
-100011-1-10,,-1.9,-1.9,5.84704,,,,,0.0
0-10000-111,0.0,,1.7697994752000001,0.0,0.0,0.0,,,
0-1-1010-111,1.9,,,0.0,,0.0,,,
01000-11-1-1,-0.8139519999999998,,0.6937600000000002,-1.6,-1.159,,,,
100000-11-1,,1.5680421697730553,4.858605118212493,1.2412173643690843,2.9689636859905306,0.8808400000000001,,,
0000-110-10,0.0,0.1550134,-1.6789832448000002,-2.076168,,,0.0,,0.0
00-11-110-10,-1.9,-1.00688,,,,,-1.9,,-1.9
0-1001001-1,0.0,,0.0,0.06859,,0.0,0.0,,
0-10-11011-1,0.0,,0.0,,,0.361,,,
1-10-11-111-1,,,1.9,,,,,,
000-1-1110-1,0.0,0.0,-2.1698,,,,,0.1805,
0-1100010-1,0.0,,,0.0,0.2222315999999999,0.0,,0.06859,
0-111001-1-1,0.361,,,,0.0,0.0,,,
-1-111011-1-1,,,,,4.636,,,,
0-10-11-1010,0.0,,0.0,,,,0.0,,2.8740142353612805
-1100001-1-1,,,0.0,-0.361,0.0,0.0,,,
-11-11001-1-1,,,,,-1.9,-1.9,,,
0-11-111-100,0.0,,,,,,,-1.6112000000000002,0.0
1-11-111-1-10,,,,,,,,,7.009632000000001
0001000-1-1,0.0,-0.361,-1.9,,0.0,0.0,0.4992000000000001,,
-10100-1-111,,0.805594800384,,7.7479452672,0.532836,,,,
1100-1-11-1-1,,,5.3088,0.0,,,,,
11-10-101-10,,,,0.0,,0.0,,,-1.9
001-1-1010-1,-0.6997883944960003,-0.756224,,,,-0.361,,-1.9,
0-101-10-111,0.7813685004800001,,4.636,,,0.0,,,
-10-110-1100,,-0.7467000000000001,,,-0.6937600000000002,,,-0.361,-1.6112000000000002
-10-11-1-1110,,-1.9,,,,,,,1.9
001-1100-10,0.0,0.0,,,,0.0,0.7485696,,0.0
001-111-1-10,0.0,1.40068,,,,,,,0.0
000-10100-1,0.7907131645952001,-0.06859,0.0,,-0.361,,-0.06859,0.0,
000-1011-1-1,0.1805,-0.361,0.0,,0.0,,,,
010-1-111-1-1,2.6544,,-1.9,,,,,,
-10-1110-110,,7.5077056,,,,0.0,,,0.0
110-100-100,,,0.0,,-0.3064623999999998,0.0,,0.0,3.017430098807269
110-101-10-1,,,2.752360851968,,0.6497999999999999,,,7.3731612671999995,
-1-10001-110,,,0.0,0.0,0.0,,,,-1.9
1100-1-10-10,,,6.4009216,0.0,,,-1.9,,-1.9
100-110-100,,-1.9,0.0,,,0.0,,-0.361,-0.2347705751551998
-10-101-1001,,4.579834519686646,,0.0,,,-0.7471104000000002,-0.2707983359999999,
-10-1-11-1101,,0.0,,,,,,7.972123619026503,
01-1001-100,0.0,,,1.1913966485504,8.058444022227706,,,0.0,1.259176825728
0-10-101000,0.0,,1.12901540352,,0.089167,,-0.06859,0.05242880000000001,-0.306128
00-100-1011,0.0,-0.1195632,,0.0,0.0,,0.0,,
0-1-110-1011,0.0,,,,-1.38016,,0.6497999999999999,,
1-1-110-1-111,,,,,5.84704,,,,
01-101-10-10,-0.1859123199999999,,,0.0,,,0.0,,0.0
11-1-11-10-10,,,,,,,-1.6,,7.661737771008
0001-1100-1,0.0,0.0,0.0,,,,1.6094784000000004,0.0,
0-101-10-101,-0.361,,-0.9642880000000004,,,1.40068,,-0.361,
-1-111-10-101,,,,,,4.636,,0.95,
